"Date","Price","Open","High","Low","Vol.","Change %"
"04/08/2024","29,600.0","29,450.0","29,800.0","29,300.0","16.71M","0.51%"
"04/05/2024","29,450.0","29,500.0","29,750.0","29,250.0","24.02M","-0.84%"
"04/04/2024","29,700.0","29,950.0","30,600.0","29,550.0","26.37M","-3.35%"
"04/03/2024","30,730.0","30,500.0","30,730.0","29,950.0","21.49M","2.19%"
"04/02/2024","30,070.0","30,100.0","30,600.0","29,800.0","26.30M","-0.10%"
"04/01/2024","30,100.0","30,000.0","30,810.0","29,950.0","20.76M","-0.50%"
"03/29/2024","30,250.0","30,450.0","30,600.0","30,250.0","14.82M","-0.98%"
"03/28/2024","30,550.0","30,900.0","31,000.0","30,400.0","19.11M","-3.63%"
"03/27/2024","31,700.0","30,700.0","31,700.0","30,550.0","24.33M","3.76%"
"03/26/2024","30,550.0","29,250.0","30,550.0","28,400.0","11.98M","1.33%"
"03/25/2024","30,150.0","30,200.0","30,900.0","28,450.0","20.00M","-1.31%"
"03/22/2024","30,550.0","30,500.0","30,700.0","30,200.0","37.38M","0.99%"
"03/21/2024","30,250.0","30,350.0","30,550.0","30,100.0","19.97M","0.83%"
"03/20/2024","30,000.0","29,850.0","30,100.0","29,750.0","12.97M","0.67%"
"03/19/2024","29,800.0","29,500.0","30,600.0","29,400.0","26.97M","0.68%"
"03/18/2024","29,600.0","30,150.0","30,200.0","29,000.0","50.10M","-1.66%"
"03/15/2024","30,100.0","30,350.0","30,700.0","30,000.0","35.82M","-0.82%"
"03/14/2024","30,350.0","30,900.0","30,900.0","30,250.0","30.77M","-1.46%"
"03/13/2024","30,800.0","30,200.0","30,850.0","30,100.0","29.37M","1.99%"
"03/12/2024","30,200.0","29,850.0","30,400.0","29,800.0","30.14M","1.00%"
"03/11/2024","29,900.0","30,300.0","30,600.0","29,800.0","30.42M","-1.32%"
"03/08/2024","30,300.0","31,000.0","31,050.0","30,250.0","47.32M","-2.26%"
"03/07/2024","31,000.0","30,700.0","31,350.0","30,600.0","32.26M","1.31%"
"03/06/2024","30,600.0","31,100.0","31,150.0","30,550.0","20.86M","-1.77%"
"03/05/2024","31,150.0","30,800.0","31,300.0","30,700.0","29.92M","1.14%"
"03/04/2024","30,800.0","31,000.0","31,400.0","30,700.0","28.58M","-0.16%"
"03/01/2024","30,850.0","31,200.0","31,200.0","30,650.0","26.96M","-0.48%"
"02/29/2024","31,000.0","30,750.0","31,150.0","30,500.0","33.58M","1.31%"
"02/28/2024","30,600.0","30,400.0","30,950.0","30,150.0","35.20M","0.82%"
"02/27/2024","30,350.0","28,900.0","30,450.0","28,800.0","86.84M","5.38%"
"02/26/2024","28,800.0","28,400.0","28,800.0","28,300.0","19.22M","1.05%"
"02/23/2024","28,500.0","28,550.0","28,850.0","28,400.0","27.30M","-0.18%"
"02/22/2024","28,550.0","28,700.0","28,800.0","28,550.0","22.41M","-0.87%"
"02/21/2024","28,800.0","29,100.0","29,150.0","28,700.0","31.58M","-1.37%"
"02/20/2024","29,200.0","29,200.0","29,350.0","29,050.0","21.39M","0.00%"
"02/19/2024","29,200.0","28,650.0","29,400.0","28,450.0","42.28M","2.10%"
"02/16/2024","28,600.0","28,750.0","28,800.0","28,600.0","16.72M","-0.35%"
"02/15/2024","28,700.0","28,300.0","28,900.0","28,250.0","36.99M","1.95%"
"02/07/2024","28,150.0","28,050.0","28,300.0","28,050.0","13.81M","0.36%"
"02/06/2024","28,050.0","28,150.0","28,250.0","28,000.0","14.66M","0.18%"
"02/05/2024","28,000.0","27,900.0","28,300.0","27,900.0","16.23M","0.36%"
"02/02/2024","27,900.0","27,700.0","28,100.0","27,700.0","14.16M","0.18%"
"02/01/2024","27,850.0","27,750.0","28,100.0","27,700.0","10.64M","0.36%"
"01/31/2024","27,750.0","27,950.0","28,100.0","27,750.0","24.46M","-0.89%"
"01/30/2024","28,000.0","28,000.0","28,100.0","27,850.0","17.53M","0.00%"
"01/29/2024","28,000.0","28,350.0","28,400.0","28,000.0","21.58M","-1.23%"
"01/26/2024","28,350.0","28,400.0","28,500.0","28,250.0","14.37M","0.35%"
"01/25/2024","28,250.0","28,250.0","28,400.0","28,000.0","15.23M","0.00%"
"01/24/2024","28,250.0","28,300.0","28,500.0","28,250.0","16.14M","-0.35%"
"01/23/2024","28,350.0","28,450.0","28,500.0","28,250.0","21.68M","0.18%"
"01/22/2024","28,300.0","28,000.0","28,650.0","27,850.0","66.07M","1.80%"
"01/19/2024","27,800.0","27,750.0","27,900.0","27,600.0","14.86M","0.54%"
"01/18/2024","27,650.0","27,700.0","27,850.0","27,600.0","12.64M","0.00%"
"01/17/2024","27,650.0","27,850.0","27,950.0","27,650.0","23.41M","-0.54%"
"01/16/2024","27,800.0","27,100.0","27,800.0","27,050.0","19.77M","2.58%"
"01/15/2024","27,100.0","27,200.0","27,450.0","27,100.0","12.50M","-0.18%"
"01/12/2024","27,150.0","27,350.0","27,450.0","27,050.0","28.63M","-1.27%"
"01/11/2024","27,500.0","27,450.0","27,650.0","27,400.0","15.26M","0.55%"
"01/10/2024","27,350.0","27,700.0","27,750.0","27,250.0","32.64M","-1.26%"
"01/09/2024","27,700.0","27,900.0","27,950.0","27,500.0","28.62M","-0.54%"
"01/08/2024","27,850.0","27,950.0","28,250.0","27,850.0","31.24M","0.18%"
"01/05/2024","27,800.0","27,750.0","27,900.0","27,550.0","17.33M","0.18%"
"01/04/2024","27,750.0","27,800.0","28,100.0","27,700.0","38.54M","-0.18%"
"01/03/2024","27,800.0","27,400.0","27,800.0","27,400.0","18.58M","1.28%"
"01/02/2024","27,450.0","28,100.0","28,150.0","27,450.0","22.19M","-1.79%"
"12/29/2023","27,950.0","27,950.0","28,100.0","27,800.0","20.47M","0.00%"
"12/28/2023","27,950.0","27,750.0","28,200.0","27,650.0","31.31M","0.72%"
"12/27/2023","27,750.0","27,850.0","28,000.0","27,750.0","19.85M","-0.18%"
"12/26/2023","27,800.0","27,400.0","27,900.0","27,400.0","33.74M","1.28%"
"12/25/2023","27,450.0","27,150.0","27,600.0","27,150.0","20.41M","1.48%"
"12/22/2023","27,050.0","27,200.0","27,350.0","27,050.0","17.43M","-0.55%"
"12/21/2023","27,200.0","27,100.0","27,300.0","26,950.0","14.31M","0.00%"
"12/20/2023","27,200.0","27,200.0","27,350.0","27,100.0","17.66M","0.00%"
"12/19/2023","27,200.0","26,600.0","27,200.0","26,550.0","20.50M","2.26%"
"12/18/2023","26,600.0","26,900.0","27,000.0","26,600.0","14.88M","-0.75%"
"12/15/2023","26,800.0","27,100.0","27,200.0","26,750.0","34.69M","-0.92%"
"12/14/2023","27,050.0","27,550.0","27,550.0","27,050.0","31.78M","-1.10%"
"12/13/2023","27,350.0","28,100.0","28,200.0","27,300.0","33.35M","-2.15%"
"12/12/2023","27,950.0","27,500.0","28,200.0","27,500.0","31.68M","1.64%"
"12/11/2023","27,500.0","27,700.0","27,800.0","27,300.0","17.85M","-0.72%"
"12/08/2023","27,700.0","27,800.0","28,250.0","27,500.0","52.78M","0.36%"
"12/07/2023","27,600.0","27,650.0","27,900.0","26,950.0","49.43M","0.00%"
"12/06/2023","27,600.0","27,250.0","27,600.0","27,200.0","18.65M","1.28%"
"12/05/2023","27,250.0","27,500.0","27,550.0","27,150.0","22.51M","-0.91%"
"12/04/2023","27,500.0","27,200.0","27,750.0","27,050.0","42.34M","2.23%"
"12/01/2023","26,900.0","26,800.0","27,100.0","26,450.0","15.40M","1.32%"
"11/30/2023","26,550.0","27,100.0","27,200.0","26,550.0","21.21M","-1.67%"
"11/29/2023","27,000.0","26,700.0","27,100.0","26,650.0","22.50M","1.12%"
"11/28/2023","26,700.0","26,400.0","26,700.0","26,050.0","18.86M","1.52%"
"11/27/2023","26,300.0","26,500.0","26,750.0","26,200.0","16.72M","-0.38%"
"11/24/2023","26,400.0","26,000.0","26,400.0","25,550.0","26.23M","2.13%"
"11/23/2023","25,850.0","27,300.0","27,350.0","25,850.0","21.68M","-4.96%"
"11/22/2023","27,200.0","27,000.0","27,200.0","26,900.0","17.02M","0.55%"
"11/21/2023","27,050.0","27,000.0","27,500.0","26,950.0","26.70M","1.50%"
"11/20/2023","26,650.0","26,100.0","26,900.0","26,100.0","18.25M","0.57%"
"11/17/2023","26,500.0","27,200.0","27,400.0","26,300.0","38.53M","-2.57%"
"11/16/2023","27,200.0","26,850.0","27,200.0","26,800.0","16.26M","0.74%"
"11/15/2023","27,000.0","27,550.0","27,800.0","27,000.0","34.62M","0.00%"
"11/14/2023","27,000.0","27,400.0","27,500.0","26,700.0","23.26M","-0.74%"
"11/13/2023","27,200.0","26,500.0","27,600.0","26,500.0","44.00M","2.64%"
"11/10/2023","26,500.0","26,400.0","27,100.0","26,350.0","28.03M","-0.75%"
"11/09/2023","26,700.0","26,950.0","27,400.0","26,600.0","31.36M","-0.93%"
"11/08/2023","26,950.0","25,800.0","26,950.0","25,600.0","34.85M","4.46%"
"11/07/2023","25,800.0","25,800.0","26,200.0","25,450.0","19.86M","0.19%"
"11/06/2023","25,750.0","25,350.0","25,900.0","25,200.0","20.38M","2.59%"
"11/03/2023","25,100.0","25,400.0","25,500.0","24,750.0","20.50M","-0.59%"
"11/02/2023","25,250.0","24,200.0","25,600.0","24,100.0","26.64M","5.43%"
"11/01/2023","23,950.0","23,000.0","23,950.0","22,950.0","19.14M","4.13%"
"10/31/2023","23,000.0","23,500.0","23,500.0","22,900.0","20.79M","0.00%"
"10/30/2023","23,000.0","23,350.0","23,750.0","23,000.0","16.17M","-1.50%"
"10/27/2023","23,350.0","23,250.0","23,500.0","22,850.0","15.02M","2.41%"
"10/26/2023","22,800.0","23,800.0","23,850.0","22,600.0","31.03M","-5.20%"
"10/25/2023","24,050.0","24,050.0","24,600.0","24,050.0","12.06M","0.21%"
"10/24/2023","24,000.0","24,050.0","24,400.0","23,650.0","9.71M","0.00%"
"10/23/2023","24,000.0","24,350.0","24,350.0","23,700.0","11.95M","-1.44%"
"10/20/2023","24,350.0","23,700.0","24,350.0","23,350.0","16.37M","2.74%"
"10/19/2023","23,700.0","24,100.0","24,200.0","23,450.0","20.81M","-1.25%"
"10/18/2023","24,000.0","24,800.0","24,950.0","23,200.0","30.93M","-3.23%"
"10/17/2023","24,800.0","25,200.0","25,450.0","24,800.0","14.71M","-0.80%"
"10/16/2023","25,000.0","25,750.0","25,800.0","25,000.0","16.21M","-2.91%"
"10/13/2023","25,750.0","25,600.0","25,750.0","25,050.0","19.57M","-0.19%"
"10/12/2023","25,800.0","26,300.0","26,300.0","25,600.0","22.05M","-1.53%"
"10/11/2023","26,200.0","26,150.0","26,250.0","25,800.0","13.50M","0.77%"
"10/10/2023","26,000.0","25,700.0","26,250.0","25,600.0","20.00M","1.96%"
"10/09/2023","25,500.0","24,950.0","25,600.0","24,950.0","11.43M","2.20%"
"10/06/2023","24,950.0","24,850.0","25,300.0","24,650.0","15.25M","0.20%"
"10/05/2023","24,900.0","25,400.0","25,500.0","24,850.0","10.42M","-1.39%"
"10/04/2023","25,250.0","24,500.0","25,500.0","24,000.0","21.10M","1.81%"
"10/03/2023","24,800.0","26,100.0","26,100.0","24,700.0","40.64M","-5.34%"
"10/02/2023","26,200.0","26,300.0","26,450.0","26,000.0","11.41M","-0.38%"
"09/29/2023","26,300.0","26,800.0","26,850.0","26,250.0","15.02M","-1.13%"
"09/28/2023","26,600.0","26,600.0","26,850.0","26,200.0","16.56M","0.38%"
"09/27/2023","26,500.0","26,150.0","26,700.0","26,150.0","20.33M","1.15%"
"09/26/2023","26,200.0","25,850.0","26,800.0","25,850.0","30.84M","0.77%"
"09/25/2023","26,000.0","27,000.0","27,500.0","25,700.0","36.87M","-4.76%"
"09/22/2023","27,300.0","27,750.0","27,950.0","26,750.0","50.58M","-3.87%"
"09/21/2023","28,400.0","28,400.0","29,100.0","28,150.0","42.92M","0.00%"
"09/20/2023","28,400.0","28,150.0","28,550.0","28,050.0","26.60M","0.89%"
"09/19/2023","28,150.0","28,000.0","28,150.0","27,500.0","21.03M","1.99%"
"09/18/2023","27,600.0","27,600.0","28,100.0","27,200.0","20.89M","0.00%"
"09/15/2023","27,600.0","27,900.0","28,100.0","27,600.0","24.75M","-0.72%"
"09/14/2023","27,800.0","28,400.0","28,550.0","27,750.0","34.68M","-2.11%"
"09/13/2023","28,400.0","28,800.0","29,400.0","28,250.0","49.19M","-1.22%"
"09/12/2023","28,750.0","28,000.0","28,750.0","27,700.0","22.62M","2.68%"
"09/11/2023","28,000.0","29,000.0","29,050.0","27,750.0","47.70M","-2.61%"
"09/08/2023","28,750.0","28,500.0","29,150.0","28,400.0","33.79M","0.35%"
"09/07/2023","28,650.0","29,000.0","29,300.0","28,500.0","33.67M","-1.21%"
"09/06/2023","29,000.0","27,750.0","29,000.0","27,400.0","52.57M","4.32%"
"09/05/2023","27,800.0","27,800.0","27,950.0","27,250.0","24.50M","0.72%"
"08/31/2023","27,600.0","27,400.0","27,900.0","27,300.0","25.93M","1.47%"
"08/30/2023","27,200.0","27,000.0","27,250.0","26,750.0","20.14M","0.74%"
"08/29/2023","27,000.0","26,900.0","27,150.0","26,700.0","17.97M","0.56%"
"08/28/2023","26,850.0","26,000.0","26,850.0","26,000.0","22.82M","3.47%"
"08/25/2023","25,950.0","26,200.0","26,400.0","25,950.0","21.85M","-1.33%"
"08/24/2023","26,300.0","25,650.0","26,300.0","25,600.0","16.60M","2.53%"
"08/23/2023","25,650.0","26,350.0","26,450.0","25,650.0","21.77M","-1.91%"
"08/22/2023","26,150.0","26,200.0","26,350.0","25,100.0","35.17M","-0.19%"
"08/21/2023","26,200.0","26,450.0","26,550.0","25,900.0","31.44M","-1.13%"
"08/18/2023","26,500.0","27,900.0","28,000.0","26,200.0","41.05M","-5.69%"
"08/17/2023","28,100.0","28,000.0","28,700.0","28,000.0","46.60M","0.54%"
"08/16/2023","27,950.0","27,950.0","28,000.0","27,650.0","14.99M","0.00%"
"08/15/2023","27,950.0","28,150.0","28,250.0","27,850.0","17.94M","-0.71%"
"08/14/2023","28,150.0","27,800.0","28,350.0","27,650.0","44.95M","1.62%"
"08/11/2023","27,700.0","27,400.0","27,750.0","27,150.0","23.38M","1.28%"
"08/10/2023","27,350.0","27,900.0","27,900.0","27,300.0","17.06M","-1.62%"
"08/09/2023","27,800.0","27,200.0","27,850.0","27,050.0","42.66M","2.21%"
"08/08/2023","27,200.0","27,600.0","27,900.0","27,150.0","25.57M","-1.27%"
"08/07/2023","27,550.0","27,550.0","27,750.0","27,300.0","23.09M","0.73%"
"08/04/2023","27,350.0","26,800.0","27,500.0","26,800.0","22.17M","1.86%"
"08/03/2023","26,850.0","27,350.0","27,500.0","26,500.0","58.03M","-2.36%"
"08/02/2023","27,500.0","27,400.0","27,850.0","27,250.0","18.52M","0.00%"
"08/01/2023","27,500.0","28,100.0","28,100.0","27,500.0","28.01M","-2.48%"
"07/31/2023","28,200.0","28,200.0","28,250.0","27,350.0","45.53M","-0.35%"
"07/28/2023","28,300.0","28,400.0","28,600.0","28,150.0","22.70M","-0.35%"
"07/27/2023","28,400.0","28,400.0","28,700.0","28,100.0","21.32M","0.00%"
"07/26/2023","28,400.0","28,250.0","28,450.0","28,150.0","22.87M","0.53%"
"07/25/2023","28,250.0","28,250.0","28,350.0","28,000.0","20.23M","0.00%"
"07/24/2023","28,250.0","28,450.0","28,600.0","28,000.0","17.16M","-0.53%"
"07/21/2023","28,400.0","28,350.0","28,400.0","28,100.0","18.46M","0.71%"
"07/20/2023","28,200.0","27,300.0","28,200.0","27,300.0","30.87M","2.92%"
"07/19/2023","27,400.0","27,100.0","27,700.0","27,050.0","15.38M","0.74%"
"07/18/2023","27,200.0","27,300.0","27,350.0","27,050.0","12.40M","-0.37%"
"07/17/2023","27,300.0","27,700.0","27,750.0","27,200.0","12.53M","-0.73%"
"07/14/2023","27,500.0","27,150.0","27,500.0","27,050.0","17.08M","1.66%"
"07/13/2023","27,050.0","27,500.0","27,500.0","26,900.0","14.01M","0.19%"
"07/12/2023","27,000.0","27,300.0","27,450.0","26,650.0","27.76M","-1.10%"
"07/11/2023","27,300.0","27,800.0","28,050.0","27,250.0","24.01M","-1.44%"
"07/10/2023","27,700.0","27,450.0","27,950.0","27,350.0","24.27M","0.91%"
"07/07/2023","27,450.0","26,900.0","27,450.0","26,500.0","22.61M","1.67%"
"07/06/2023","27,000.0","26,900.0","27,150.0","26,500.0","27.61M","0.19%"
"07/05/2023","26,950.0","26,400.0","27,200.0","26,250.0","31.80M","2.67%"
"07/04/2023","26,250.0","26,150.0","26,250.0","25,900.0","19.73M","0.19%"
"07/03/2023","26,200.0","26,200.0","26,450.0","25,900.0","17.06M","0.19%"
"06/30/2023","26,150.0","25,700.0","26,200.0","25,650.0","23.07M","1.36%"
"06/29/2023","25,800.0","26,650.0","26,700.0","25,800.0","36.80M","-3.01%"
"06/28/2023","26,600.0","26,000.0","26,700.0","25,900.0","30.31M","3.10%"
"06/27/2023","25,800.0","25,350.0","25,800.0","25,100.0","19.94M","2.38%"
"06/26/2023","25,200.0","25,400.0","25,500.0","24,700.0","20.40M","-0.79%"
"06/23/2023","25,400.0","24,850.0","25,550.0","24,750.0","29.16M","2.21%"
"06/22/2023","24,850.0","24,700.0","24,950.0","24,350.0","23.04M","1.02%"
"06/21/2023","24,600.0","23,700.0","24,650.0","23,500.0","35.61M","4.02%"
"06/20/2023","23,650.0","23,350.0","23,650.0","23,300.0","14.61M","1.28%"
"06/19/2023","23,350.0","23,450.0","23,500.0","23,300.0","13.18M","-0.43%"
"06/16/2023","23,450.0","23,250.0","23,800.0","23,150.0","33.01M","1.30%"
"06/15/2023","23,150.0","23,000.0","23,250.0","23,000.0","17.47M","0.22%"
"06/14/2023","23,100.0","23,450.0","23,450.0","23,100.0","23.48M","-1.28%"
"06/13/2023","23,400.0","23,000.0","23,450.0","22,900.0","36.94M","1.96%"
"06/12/2023","22,950.0","23,100.0","23,150.0","22,500.0","22.22M","0.22%"
"06/09/2023","22,900.0","22,800.0","22,900.0","22,500.0","23.87M","0.44%"
"06/08/2023","22,800.0","22,700.0","23,150.0","22,700.0","42.52M","0.88%"
"06/07/2023","22,600.0","22,000.0","22,800.0","22,000.0","55.51M","3.91%"
"06/06/2023","21,750.0","21,700.0","21,850.0","21,550.0","11.80M","0.46%"
"06/05/2023","21,650.0","21,800.0","22,050.0","21,600.0","20.04M","0.23%"
"06/02/2023","21,600.0","21,500.0","21,800.0","21,450.0","18.87M","0.93%"
"06/01/2023","21,400.0","21,150.0","21,400.0","21,050.0","10.84M","0.94%"
"05/31/2023","21,200.0","21,400.0","21,450.0","21,150.0","13.09M","-0.70%"
"05/30/2023","21,350.0","21,500.0","21,600.0","21,250.0","13.46M","-0.47%"
"05/29/2023","21,450.0","21,300.0","21,450.0","21,200.0","11.09M","1.66%"
"05/26/2023","21,100.0","21,300.0","21,400.0","20,850.0","16.09M","-0.47%"
"05/25/2023","21,200.0","21,300.0","21,450.0","21,200.0","13.26M","-0.47%"
"05/24/2023","21,300.0","21,900.0","21,900.0","21,300.0","20.27M","-1.84%"
"05/23/2023","21,700.0","21,950.0","22,050.0","21,600.0","13.62M","-0.91%"
"05/22/2023","21,900.0","21,800.0","22,100.0","21,750.0","14.87M","0.46%"
"05/19/2023","21,800.0","22,000.0","22,100.0","21,650.0","11.51M","-0.68%"
"05/18/2023","21,950.0","21,900.0","22,200.0","21,800.0","18.61M","0.69%"
"05/17/2023","21,800.0","22,000.0","22,100.0","21,750.0","26.00M","-0.91%"
"05/16/2023","22,000.0","22,100.0","22,300.0","21,900.0","17.81M","-0.45%"
"05/15/2023","22,100.0","22,450.0","22,600.0","22,100.0","17.69M","-1.12%"
"05/12/2023","22,350.0","21,750.0","22,500.0","21,600.0","45.11M","2.76%"
"05/11/2023","21,750.0","21,800.0","21,950.0","21,600.0","13.64M","0.23%"
"05/10/2023","21,700.0","21,800.0","21,900.0","21,650.0","8.74M","-0.46%"
"05/09/2023","21,800.0","21,600.0","22,150.0","21,600.0","22.41M","0.93%"
"05/08/2023","21,600.0","21,550.0","21,750.0","21,450.0","10.45M","0.70%"
"05/05/2023","21,450.0","21,300.0","21,700.0","21,200.0","10.79M","0.70%"
"05/04/2023","21,300.0","21,450.0","21,600.0","21,200.0","16.54M","-1.62%"
"04/28/2023","21,650.0","21,700.0","21,800.0","21,400.0","15.75M","-0.23%"
"04/27/2023","21,700.0","22,000.0","22,000.0","21,600.0","17.14M","-1.36%"
"04/26/2023","22,000.0","21,050.0","22,000.0","20,900.0","26.82M","4.51%"
"04/25/2023","21,050.0","20,800.0","21,250.0","20,700.0","18.46M","1.94%"
"04/24/2023","20,650.0","20,700.0","20,800.0","20,550.0","10.58M","-0.24%"
"04/21/2023","20,700.0","20,800.0","20,850.0","20,700.0","11.14M","-0.48%"
"04/20/2023","20,800.0","20,800.0","20,900.0","20,750.0","6.55M","0.00%"
"04/19/2023","20,800.0","21,050.0","21,050.0","20,800.0","10.48M","-0.72%"
"04/18/2023","20,950.0","20,900.0","21,000.0","20,800.0","11.57M","0.48%"
"04/17/2023","20,850.0","20,600.0","20,900.0","20,600.0","9.28M","0.97%"
"04/14/2023","20,650.0","20,550.0","20,850.0","20,500.0","13.61M","0.98%"
"04/13/2023","20,450.0","20,800.0","20,800.0","20,350.0","14.71M","-1.45%"
"04/12/2023","20,750.0","20,900.0","20,900.0","20,650.0","10.64M","-0.24%"
"04/11/2023","20,800.0","20,700.0","20,850.0","20,600.0","14.42M","0.48%"
"04/10/2023","20,700.0","21,250.0","21,350.0","20,600.0","26.55M","-2.36%"
"04/07/2023","21,200.0","21,500.0","21,600.0","21,100.0","18.56M","-1.40%"
"04/06/2023","21,500.0","21,550.0","21,900.0","21,400.0","27.84M","0.00%"
"04/05/2023","21,500.0","21,100.0","21,500.0","20,950.0","25.52M","1.90%"
"04/04/2023","21,100.0","21,150.0","21,200.0","20,950.0","19.86M","0.48%"
"04/03/2023","21,000.0","21,050.0","21,100.0","20,850.0","21.37M","0.96%"
"03/31/2023","20,800.0","20,800.0","20,900.0","20,350.0","23.77M","0.00%"
"03/30/2023","20,800.0","21,000.0","21,150.0","20,750.0","20.96M","0.00%"
"03/29/2023","20,800.0","20,700.0","21,100.0","20,700.0","17.94M","0.48%"
"03/28/2023","20,700.0","20,900.0","21,000.0","20,700.0","12.33M","-0.48%"
"03/27/2023","20,800.0","20,400.0","20,900.0","20,350.0","20.27M","1.96%"
"03/24/2023","20,400.0","20,450.0","20,500.0","20,300.0","13.69M","0.00%"
"03/23/2023","20,400.0","20,200.0","20,400.0","20,050.0","10.74M","0.49%"
"03/22/2023","20,300.0","20,550.0","20,600.0","20,150.0","12.86M","-0.73%"
"03/21/2023","20,450.0","20,200.0","20,550.0","19,850.0","19.06M","2.25%"
"03/20/2023","20,000.0","20,400.0","20,600.0","20,000.0","22.99M","-1.96%"
"03/17/2023","20,400.0","21,050.0","21,050.0","20,400.0","33.96M","-2.16%"
"03/16/2023","20,850.0","21,000.0","21,100.0","20,500.0","30.25M","-2.11%"
"03/15/2023","21,300.0","20,800.0","21,300.0","20,600.0","26.78M","4.93%"
"03/14/2023","20,300.0","21,050.0","21,100.0","20,200.0","30.87M","-3.79%"
"03/13/2023","21,100.0","21,050.0","21,400.0","20,900.0","20.93M","-0.94%"
"03/10/2023","21,300.0","21,150.0","21,450.0","21,000.0","22.46M","0.47%"
"03/09/2023","21,200.0","21,200.0","21,550.0","21,200.0","23.27M","0.00%"
"03/08/2023","21,200.0","20,900.0","21,200.0","20,800.0","16.16M","0.47%"
"03/07/2023","21,100.0","20,600.0","21,350.0","20,550.0","29.32M","3.43%"
"03/06/2023","20,400.0","20,650.0","20,850.0","20,400.0","11.37M","0.25%"
"03/03/2023","20,350.0","20,800.0","21,100.0","20,350.0","13.61M","-1.21%"
"03/02/2023","20,600.0","21,000.0","21,100.0","20,600.0","8.87M","-1.44%"
"03/01/2023","20,900.0","20,000.0","20,900.0","19,800.0","18.62M","4.50%"
"02/28/2023","20,000.0","20,450.0","20,500.0","19,900.0","15.22M","-0.50%"
"02/27/2023","20,100.0","20,400.0","20,550.0","19,950.0","31.32M","-3.37%"
"02/24/2023","20,800.0","21,500.0","21,500.0","20,650.0","14.60M","-3.26%"
"02/23/2023","21,500.0","21,150.0","21,500.0","20,400.0","33.59M","1.42%"
"02/22/2023","21,200.0","21,400.0","22,100.0","21,200.0","32.63M","-1.85%"
"02/21/2023","21,600.0","22,050.0","22,300.0","21,600.0","20.64M","-1.37%"
"02/20/2023","21,900.0","21,000.0","21,900.0","21,000.0","24.74M","4.29%"
"02/17/2023","21,000.0","21,300.0","21,350.0","21,000.0","12.29M","-1.41%"
"02/16/2023","21,300.0","20,950.0","21,400.0","20,600.0","23.91M","2.40%"
"02/15/2023","20,800.0","20,600.0","21,050.0","20,250.0","20.08M","0.97%"
"02/14/2023","20,600.0","20,300.0","20,900.0","20,250.0","17.29M","1.98%"
"02/13/2023","20,200.0","20,400.0","20,400.0","19,750.0","18.74M","-1.46%"
"02/10/2023","20,500.0","20,700.0","20,800.0","20,150.0","15.83M","-0.49%"
"02/09/2023","20,600.0","21,000.0","21,250.0","20,600.0","16.34M","-1.20%"
"02/08/2023","20,850.0","19,750.0","21,100.0","19,750.0","33.81M","5.57%"
"02/07/2023","19,750.0","21,150.0","21,200.0","19,700.0","43.38M","-6.62%"
"02/06/2023","21,150.0","21,100.0","21,150.0","20,550.0","22.28M","0.24%"
"02/03/2023","21,100.0","21,450.0","21,550.0","21,000.0","20.96M","-0.94%"
